V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,subj_name,block,card_shown,correct_card,card_chosen_if_perseveration,trial_in_a_sequence,name_of_task,card_shape,card_number,card_color,rt,is_correct,chosen_card,is_error,is_perseverative_error,is_non_perseverative_error,group
38,2,4,8,number,star,2,green,773,1,2,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,5,38,2,4,8,number,star,2,green,773,1,2,0,0,0,an
21,2,3,9,number,cross,2,blue,919,2,3,1,1,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,5,21,2,3,9,number,cross,2,blue,919,2,3,1,1,0,an
6,2,1,10,number,circle,2,green,691,1,2,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,5,6,2,1,10,number,circle,2,green,691,1,2,0,0,0,an
12,4,3,1,color,circle,3,yellow,902,2,3,1,1,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,12,4,3,1,color,circle,3,yellow,902,2,3,1,1,0,an
61,3,4,2,color,triangle,4,blue,671,1,3,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,61,3,4,2,color,triangle,4,blue,671,1,3,0,0,0,an
55,1,2,3,color,triangle,2,red,1171,1,1,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,55,1,2,3,color,triangle,2,red,1171,1,1,0,0,0,an
41,3,3,4,color,star,3,blue,1094,1,3,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,41,3,3,4,color,star,3,blue,1094,1,3,0,0,0,an
44,4,3,5,color,star,3,yellow,1184,1,4,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,44,4,3,5,color,star,3,yellow,1184,1,4,0,0,0,an
4,4,1,6,color,circle,1,yellow,1559,1,4,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,4,4,1,6,color,circle,1,yellow,1559,1,4,0,0,0,an
60,4,3,7,color,triangle,3,yellow,1369,1,4,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,60,4,3,7,color,triangle,3,yellow,1369,1,4,0,0,0,an
43,1,3,8,color,star,3,red,1145,1,1,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,43,1,3,8,color,star,3,red,1145,1,1,0,0,0,an
8,4,2,9,color,circle,2,yellow,1774,1,4,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,8,4,2,9,color,circle,2,yellow,1774,1,4,0,0,0,an
18,2,1,10,color,cross,1,green,1004,1,2,0,0,0,wcst_pazienti.2021-09-08-1547.data.08a358af-e703-4e83-b58e-eaa22ac3de60.txt,6,18,2,1,10,color,cross,1,green,1004,1,2,0,0,0,an
40,4,0,1,shape,star,2,yellow,8797,1,4,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,40,4,0,1,shape,star,2,yellow,8797,1,4,0,0,0,an
35,4,0,2,shape,star,1,red,2045,2,1,1,0,1,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,35,4,0,2,shape,star,1,red,2045,2,1,1,0,1,an
52,2,0,3,shape,triangle,1,yellow,2669,1,2,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,52,2,0,3,shape,triangle,1,yellow,2669,1,2,0,0,0,an
34,4,0,4,shape,star,1,green,2849,2,2,1,0,1,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,34,4,0,4,shape,star,1,green,2849,2,2,1,0,1,an
33,4,0,5,shape,star,1,blue,2568,1,4,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,33,4,0,5,shape,star,1,blue,2568,1,4,0,0,0,an
1,1,0,6,shape,circle,1,blue,1492,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,1,1,0,6,shape,circle,1,blue,1492,1,1,0,0,0,an
39,4,0,7,shape,star,2,red,2657,1,4,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,39,4,0,7,shape,star,2,red,2657,1,4,0,0,0,an
7,1,0,8,shape,circle,2,red,2979,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,7,1,0,8,shape,circle,2,red,2979,1,1,0,0,0,an
56,2,0,9,shape,triangle,2,yellow,1884,1,2,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,56,2,0,9,shape,triangle,2,yellow,1884,1,2,0,0,0,an
14,1,0,10,shape,circle,4,green,1568,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,1,14,1,0,10,shape,circle,4,green,1568,1,1,0,0,0,an
62,4,2,1,number,triangle,4,green,952,2,2,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,62,4,2,1,number,triangle,4,green,952,2,2,1,1,0,an
58,3,2,2,number,triangle,3,green,1345,2,2,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,58,3,2,2,number,triangle,3,green,1345,2,2,1,1,0,an
26,3,3,3,number,cross,3,green,6542,2,2,1,0,1,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,26,3,3,3,number,cross,3,green,6542,2,2,1,0,1,an
30,4,3,4,number,cross,4,green,2059,2,3,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,30,4,3,4,number,cross,4,green,2059,2,3,1,1,0,an
50,1,2,5,number,triangle,1,green,2120,2,2,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,50,1,2,5,number,triangle,1,green,2120,2,2,1,1,0,an
17,1,3,6,number,cross,1,blue,2368,2,3,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,17,1,3,6,number,cross,1,blue,2368,2,3,1,1,0,an
11,3,1,7,number,circle,3,red,1585,2,1,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,11,3,1,7,number,circle,3,red,1585,2,1,1,1,0,an
53,2,2,8,number,triangle,2,blue,3272,2,1,1,0,1,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,53,2,2,8,number,triangle,2,blue,3272,2,1,1,0,1,an
16,4,1,9,number,circle,4,yellow,1993,2,1,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,16,4,1,9,number,circle,4,yellow,1993,2,1,1,1,0,an
37,2,4,10,number,star,2,blue,2169,2,4,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,2,37,2,4,10,number,star,2,blue,2169,2,4,1,1,0,an
46,2,4,1,color,star,4,green,2035,1,2,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,46,2,4,1,color,star,4,green,2035,1,2,0,0,0,an
45,3,4,2,color,star,4,blue,1348,1,3,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,45,3,4,2,color,star,4,blue,1348,1,3,0,0,0,an
27,1,3,3,color,cross,3,red,1278,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,27,1,3,3,color,cross,3,red,1278,1,1,0,0,0,an
15,1,4,4,color,circle,4,red,795,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,15,1,4,4,color,circle,4,red,795,1,1,0,0,0,an
19,1,1,5,color,cross,1,red,939,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,19,1,1,5,color,cross,1,red,939,1,1,0,0,0,an
57,3,3,6,color,triangle,3,blue,1531,1,3,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,57,3,3,6,color,triangle,3,blue,1531,1,3,0,0,0,an
22,2,2,7,color,cross,2,green,921,1,2,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,22,2,2,7,color,cross,2,green,921,1,2,0,0,0,an
49,3,1,8,color,triangle,1,blue,1691,1,3,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,49,3,1,8,color,triangle,1,blue,1691,1,3,0,0,0,an
51,1,1,9,color,triangle,1,red,1271,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,51,1,1,9,color,triangle,1,red,1271,1,1,0,0,0,an
13,3,4,10,color,circle,4,blue,1445,1,3,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,3,13,3,4,10,color,circle,4,blue,1445,1,3,0,0,0,an
32,3,4,1,shape,cross,4,yellow,1328,2,4,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,32,3,4,1,shape,cross,4,yellow,1328,2,4,1,1,0,an
28,3,4,2,shape,cross,3,yellow,3307,1,3,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,28,3,4,2,shape,cross,3,yellow,3307,1,3,0,0,0,an
23,3,1,3,shape,cross,2,red,1211,1,3,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,23,3,1,3,shape,cross,2,red,1211,1,3,0,0,0,an
9,1,3,4,shape,circle,3,blue,1073,2,3,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,9,1,3,4,shape,circle,3,blue,1073,2,3,1,1,0,an
64,2,4,5,shape,triangle,4,yellow,1257,1,2,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,64,2,4,5,shape,triangle,4,yellow,1257,1,2,0,0,0,an
36,4,4,6,shape,star,1,yellow,3256,1,4,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,36,4,4,6,shape,star,1,yellow,3256,1,4,0,0,0,an
63,2,1,7,shape,triangle,4,red,1183,1,2,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,63,2,1,7,shape,triangle,4,red,1183,1,2,0,0,0,an
59,2,1,8,shape,triangle,3,red,1555,1,2,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,59,2,1,8,shape,triangle,3,red,1555,1,2,0,0,0,an
20,3,4,9,shape,cross,1,yellow,2749,1,3,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,20,3,4,9,shape,cross,1,yellow,2749,1,3,0,0,0,an
2,1,2,10,shape,circle,1,green,1625,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,4,2,1,2,10,shape,circle,1,green,1625,1,1,0,0,0,an
24,2,3,1,number,cross,2,yellow,1439,2,3,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,24,2,3,1,number,cross,2,yellow,1439,2,3,1,1,0,an
5,2,1,2,number,circle,2,blue,2498,2,3,1,0,1,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,5,2,1,2,number,circle,2,blue,2498,2,3,1,0,1,an
42,3,4,3,number,star,3,green,2008,2,4,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,42,3,4,3,number,star,3,green,2008,2,4,1,1,0,an
10,3,1,4,number,circle,3,green,1095,2,2,1,0,1,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,10,3,1,4,number,circle,3,green,1095,2,2,1,0,1,an
29,4,3,5,number,cross,4,blue,2108,2,3,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,29,4,3,5,number,cross,4,blue,2108,2,3,1,1,0,an
47,4,4,6,number,star,4,red,2458,1,4,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,47,4,4,6,number,star,4,red,2458,1,4,0,0,0,an
31,4,3,7,number,cross,4,red,1047,2,3,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,31,4,3,7,number,cross,4,red,1047,2,3,1,1,0,an
38,2,4,8,number,star,2,green,1655,2,4,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,38,2,4,8,number,star,2,green,1655,2,4,1,1,0,an
21,2,3,9,number,cross,2,blue,1270,2,3,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,21,2,3,9,number,cross,2,blue,1270,2,3,1,1,0,an
6,2,1,10,number,circle,2,green,1617,1,2,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,5,6,2,1,10,number,circle,2,green,1617,1,2,0,0,0,an
12,4,3,1,color,circle,3,yellow,1484,2,3,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,12,4,3,1,color,circle,3,yellow,1484,2,3,1,1,0,an
61,3,4,2,color,triangle,4,blue,2419,2,4,1,1,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,61,3,4,2,color,triangle,4,blue,2419,2,4,1,1,0,an
55,1,2,3,color,triangle,2,red,988,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,55,1,2,3,color,triangle,2,red,988,1,1,0,0,0,an
41,3,3,4,color,star,3,blue,1299,1,3,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,41,3,3,4,color,star,3,blue,1299,1,3,0,0,0,an
44,4,3,5,color,star,3,yellow,1497,1,4,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,44,4,3,5,color,star,3,yellow,1497,1,4,0,0,0,an
4,4,1,6,color,circle,1,yellow,2139,1,4,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,4,4,1,6,color,circle,1,yellow,2139,1,4,0,0,0,an
60,4,3,7,color,triangle,3,yellow,1627,1,4,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,60,4,3,7,color,triangle,3,yellow,1627,1,4,0,0,0,an
43,1,3,8,color,star,3,red,1421,1,1,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,43,1,3,8,color,star,3,red,1421,1,1,0,0,0,an
8,4,2,9,color,circle,2,yellow,1888,1,4,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,8,4,2,9,color,circle,2,yellow,1888,1,4,0,0,0,an
18,2,1,10,color,cross,1,green,1177,1,2,0,0,0,wcst_pazienti.2021-09-20-1113.data.c20ea071-ee33-447d-aa40-6d34c9535063.txt,6,18,2,1,10,color,cross,1,green,1177,1,2,0,0,0,an
40,4,0,1,shape,star,2,yellow,4542,1,4,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,40,4,0,1,shape,star,2,yellow,4542,1,4,0,0,0,an
35,4,0,2,shape,star,1,red,8271,1,4,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,35,4,0,2,shape,star,1,red,8271,1,4,0,0,0,an
52,2,0,3,shape,triangle,1,yellow,3191,1,2,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,52,2,0,3,shape,triangle,1,yellow,3191,1,2,0,0,0,an
34,4,0,4,shape,star,1,green,2845,2,2,1,0,1,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,34,4,0,4,shape,star,1,green,2845,2,2,1,0,1,an
33,4,0,5,shape,star,1,blue,1988,1,4,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,33,4,0,5,shape,star,1,blue,1988,1,4,0,0,0,an
1,1,0,6,shape,circle,1,blue,1792,1,1,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,1,1,0,6,shape,circle,1,blue,1792,1,1,0,0,0,an
39,4,0,7,shape,star,2,red,1488,1,4,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,39,4,0,7,shape,star,2,red,1488,1,4,0,0,0,an
7,1,0,8,shape,circle,2,red,1290,1,1,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,7,1,0,8,shape,circle,2,red,1290,1,1,0,0,0,an
56,2,0,9,shape,triangle,2,yellow,2186,1,2,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,56,2,0,9,shape,triangle,2,yellow,2186,1,2,0,0,0,an
14,1,0,10,shape,circle,4,green,1821,1,1,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,1,14,1,0,10,shape,circle,4,green,1821,1,1,0,0,0,an
62,4,2,1,number,triangle,4,green,1592,2,2,1,1,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,62,4,2,1,number,triangle,4,green,1592,2,2,1,1,0,an
58,3,2,2,number,triangle,3,green,3880,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,58,3,2,2,number,triangle,3,green,3880,1,3,0,0,0,an
26,3,3,3,number,cross,3,green,1420,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,26,3,3,3,number,cross,3,green,1420,1,3,0,0,0,an
30,4,3,4,number,cross,4,green,1954,1,4,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,30,4,3,4,number,cross,4,green,1954,1,4,0,0,0,an
50,1,2,5,number,triangle,1,green,2912,1,1,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,50,1,2,5,number,triangle,1,green,2912,1,1,0,0,0,an
17,1,3,6,number,cross,1,blue,1252,1,1,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,17,1,3,6,number,cross,1,blue,1252,1,1,0,0,0,an
11,3,1,7,number,circle,3,red,1739,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,11,3,1,7,number,circle,3,red,1739,1,3,0,0,0,an
53,2,2,8,number,triangle,2,blue,1106,1,2,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,53,2,2,8,number,triangle,2,blue,1106,1,2,0,0,0,an
16,4,1,9,number,circle,4,yellow,1352,1,4,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,16,4,1,9,number,circle,4,yellow,1352,1,4,0,0,0,an
37,2,4,10,number,star,2,blue,1102,1,2,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,2,37,2,4,10,number,star,2,blue,1102,1,2,0,0,0,an
46,2,4,1,color,star,4,green,1405,2,4,1,1,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,46,2,4,1,color,star,4,green,1405,2,4,1,1,0,an
45,3,4,2,color,star,4,blue,1680,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,45,3,4,2,color,star,4,blue,1680,1,3,0,0,0,an
27,1,3,3,color,cross,3,red,1750,1,1,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,27,1,3,3,color,cross,3,red,1750,1,1,0,0,0,an
15,1,4,4,color,circle,4,red,1510,2,4,1,1,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,15,1,4,4,color,circle,4,red,1510,2,4,1,1,0,an
19,1,1,5,color,cross,1,red,2967,1,1,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,19,1,1,5,color,cross,1,red,2967,1,1,0,0,0,an
57,3,3,6,color,triangle,3,blue,1177,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,57,3,3,6,color,triangle,3,blue,1177,1,3,0,0,0,an
22,2,2,7,color,cross,2,green,1350,1,2,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,22,2,2,7,color,cross,2,green,1350,1,2,0,0,0,an
49,3,1,8,color,triangle,1,blue,1594,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,49,3,1,8,color,triangle,1,blue,1594,1,3,0,0,0,an
51,1,1,9,color,triangle,1,red,1293,1,1,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,51,1,1,9,color,triangle,1,red,1293,1,1,0,0,0,an
13,3,4,10,color,circle,4,blue,1042,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,3,13,3,4,10,color,circle,4,blue,1042,1,3,0,0,0,an
32,3,4,1,shape,cross,4,yellow,1253,2,4,1,1,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,32,3,4,1,shape,cross,4,yellow,1253,2,4,1,1,0,an
28,3,4,2,shape,cross,3,yellow,1419,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,28,3,4,2,shape,cross,3,yellow,1419,1,3,0,0,0,an
23,3,1,3,shape,cross,2,red,2147,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,23,3,1,3,shape,cross,2,red,2147,1,3,0,0,0,an
9,1,3,4,shape,circle,3,blue,1074,2,3,1,1,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,9,1,3,4,shape,circle,3,blue,1074,2,3,1,1,0,an
64,2,4,5,shape,triangle,4,yellow,1714,1,2,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,64,2,4,5,shape,triangle,4,yellow,1714,1,2,0,0,0,an
36,4,4,6,shape,star,1,yellow,1914,1,4,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,36,4,4,6,shape,star,1,yellow,1914,1,4,0,0,0,an
63,2,1,7,shape,triangle,4,red,2032,1,2,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,63,2,1,7,shape,triangle,4,red,2032,1,2,0,0,0,an
59,2,1,8,shape,triangle,3,red,1517,2,3,1,0,1,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,59,2,1,8,shape,triangle,3,red,1517,2,3,1,0,1,an
20,3,4,9,shape,cross,1,yellow,1904,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,20,3,4,9,shape,cross,1,yellow,1904,1,3,0,0,0,an
2,1,2,10,shape,circle,1,green,4178,1,1,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,4,2,1,2,10,shape,circle,1,green,4178,1,1,0,0,0,an
24,2,3,1,number,cross,2,yellow,2589,2,3,1,1,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,5,24,2,3,1,number,cross,2,yellow,2589,2,3,1,1,0,an
5,2,1,2,number,circle,2,blue,2042,1,2,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,5,5,2,1,2,number,circle,2,blue,2042,1,2,0,0,0,an
42,3,4,3,number,star,3,green,1961,2,4,1,1,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,5,42,3,4,3,number,star,3,green,1961,2,4,1,1,0,an
10,3,1,4,number,circle,3,green,847,1,3,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,5,10,3,1,4,number,circle,3,green,847,1,3,0,0,0,an
29,4,3,5,number,cross,4,blue,1608,1,4,0,0,0,wcst_pazienti.2022-03-04-1559.data.a9e3fdd1-050d-42e1-9c9d-f6b6ea324394.txt,5,29,4,3,5,number,cross,4,blue,1608,1,4,0,0,0,an
