V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,subj_name,block,card_shown,correct_card,card_chosen_if_perseveration,trial_in_a_sequence,name_of_task,card_shape,card_number,card_color,rt,is_correct,chosen_card,is_error,is_perseverative_error,is_non_perseverative_error
36,4,4,6,shape,star,1,yellow,1431,2,1,1,0,1,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,4,36,4,4,6,shape,star,1,yellow,1431,2,1,1,0,1
63,2,1,7,shape,triangle,4,red,1609,1,2,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,4,63,2,1,7,shape,triangle,4,red,1609,1,2,0,0,0
59,2,1,8,shape,triangle,3,red,1008,1,2,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,4,59,2,1,8,shape,triangle,3,red,1008,1,2,0,0,0
20,3,4,9,shape,cross,1,yellow,1715,1,3,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,4,20,3,4,9,shape,cross,1,yellow,1715,1,3,0,0,0
2,1,2,10,shape,circle,1,green,1576,1,1,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,4,2,1,2,10,shape,circle,1,green,1576,1,1,0,0,0
24,2,3,1,number,cross,2,yellow,2149,2,3,1,1,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,24,2,3,1,number,cross,2,yellow,2149,2,3,1,1,0
5,2,1,2,number,circle,2,blue,2083,1,2,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,5,2,1,2,number,circle,2,blue,2083,1,2,0,0,0
42,3,4,3,number,star,3,green,1657,1,3,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,42,3,4,3,number,star,3,green,1657,1,3,0,0,0
10,3,1,4,number,circle,3,green,1179,1,3,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,10,3,1,4,number,circle,3,green,1179,1,3,0,0,0
29,4,3,5,number,cross,4,blue,1597,1,4,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,29,4,3,5,number,cross,4,blue,1597,1,4,0,0,0
47,4,4,6,number,star,4,red,1649,1,4,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,47,4,4,6,number,star,4,red,1649,1,4,0,0,0
31,4,3,7,number,cross,4,red,1258,1,4,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,31,4,3,7,number,cross,4,red,1258,1,4,0,0,0
38,2,4,8,number,star,2,green,1572,1,2,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,38,2,4,8,number,star,2,green,1572,1,2,0,0,0
21,2,3,9,number,cross,2,blue,1079,1,2,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,21,2,3,9,number,cross,2,blue,1079,1,2,0,0,0
6,2,1,10,number,circle,2,green,1250,1,2,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,5,6,2,1,10,number,circle,2,green,1250,1,2,0,0,0
12,4,3,1,color,circle,3,yellow,1793,2,3,1,1,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,12,4,3,1,color,circle,3,yellow,1793,2,3,1,1,0
61,3,4,2,color,triangle,4,blue,1094,1,3,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,61,3,4,2,color,triangle,4,blue,1094,1,3,0,0,0
55,1,2,3,color,triangle,2,red,2753,1,1,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,55,1,2,3,color,triangle,2,red,2753,1,1,0,0,0
41,3,3,4,color,star,3,blue,2528,1,3,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,41,3,3,4,color,star,3,blue,2528,1,3,0,0,0
44,4,3,5,color,star,3,yellow,1561,1,4,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,44,4,3,5,color,star,3,yellow,1561,1,4,0,0,0
4,4,1,6,color,circle,1,yellow,1755,1,4,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,4,4,1,6,color,circle,1,yellow,1755,1,4,0,0,0
60,4,3,7,color,triangle,3,yellow,1332,1,4,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,60,4,3,7,color,triangle,3,yellow,1332,1,4,0,0,0
43,1,3,8,color,star,3,red,1517,1,1,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,43,1,3,8,color,star,3,red,1517,1,1,0,0,0
8,4,2,9,color,circle,2,yellow,1708,1,4,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,8,4,2,9,color,circle,2,yellow,1708,1,4,0,0,0
18,2,1,10,color,cross,1,green,5200,1,2,0,0,0,wcst_pazienti.2021-07-12-1826.data.23efee43-8685-41c7-b362-3d8fc15c68a3.txt,6,18,2,1,10,color,cross,1,green,5200,1,2,0,0,0
40,4,0,1,shape,star,2,yellow,4243,2,2,1,0,1,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,40,4,0,1,shape,star,2,yellow,4243,2,2,1,0,1
35,4,0,2,shape,star,1,red,7639,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,35,4,0,2,shape,star,1,red,7639,1,4,0,0,0
52,2,0,3,shape,triangle,1,yellow,2114,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,52,2,0,3,shape,triangle,1,yellow,2114,1,2,0,0,0
34,4,0,4,shape,star,1,green,1539,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,34,4,0,4,shape,star,1,green,1539,1,4,0,0,0
33,4,0,5,shape,star,1,blue,1749,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,33,4,0,5,shape,star,1,blue,1749,1,4,0,0,0
1,1,0,6,shape,circle,1,blue,1740,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,1,1,0,6,shape,circle,1,blue,1740,1,1,0,0,0
39,4,0,7,shape,star,2,red,1549,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,39,4,0,7,shape,star,2,red,1549,1,4,0,0,0
7,1,0,8,shape,circle,2,red,1305,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,7,1,0,8,shape,circle,2,red,1305,1,1,0,0,0
56,2,0,9,shape,triangle,2,yellow,2731,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,56,2,0,9,shape,triangle,2,yellow,2731,1,2,0,0,0
14,1,0,10,shape,circle,4,green,1910,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,1,14,1,0,10,shape,circle,4,green,1910,1,1,0,0,0
62,4,2,1,number,triangle,4,green,1628,2,2,1,1,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,62,4,2,1,number,triangle,4,green,1628,2,2,1,1,0
58,3,2,2,number,triangle,3,green,3390,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,58,3,2,2,number,triangle,3,green,3390,1,3,0,0,0
26,3,3,3,number,cross,3,green,1791,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,26,3,3,3,number,cross,3,green,1791,1,3,0,0,0
30,4,3,4,number,cross,4,green,1341,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,30,4,3,4,number,cross,4,green,1341,1,4,0,0,0
50,1,2,5,number,triangle,1,green,2007,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,50,1,2,5,number,triangle,1,green,2007,1,1,0,0,0
17,1,3,6,number,cross,1,blue,1272,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,17,1,3,6,number,cross,1,blue,1272,1,1,0,0,0
11,3,1,7,number,circle,3,red,1404,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,11,3,1,7,number,circle,3,red,1404,1,3,0,0,0
53,2,2,8,number,triangle,2,blue,1198,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,53,2,2,8,number,triangle,2,blue,1198,1,2,0,0,0
16,4,1,9,number,circle,4,yellow,1880,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,16,4,1,9,number,circle,4,yellow,1880,1,4,0,0,0
37,2,4,10,number,star,2,blue,1307,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,2,37,2,4,10,number,star,2,blue,1307,1,2,0,0,0
46,2,4,1,color,star,4,green,1739,2,4,1,1,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,46,2,4,1,color,star,4,green,1739,2,4,1,1,0
45,3,4,2,color,star,4,blue,1325,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,45,3,4,2,color,star,4,blue,1325,1,3,0,0,0
27,1,3,3,color,cross,3,red,997,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,27,1,3,3,color,cross,3,red,997,1,1,0,0,0
15,1,4,4,color,circle,4,red,1031,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,15,1,4,4,color,circle,4,red,1031,1,1,0,0,0
19,1,1,5,color,cross,1,red,1243,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,19,1,1,5,color,cross,1,red,1243,1,1,0,0,0
57,3,3,6,color,triangle,3,blue,1299,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,57,3,3,6,color,triangle,3,blue,1299,1,3,0,0,0
22,2,2,7,color,cross,2,green,1012,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,22,2,2,7,color,cross,2,green,1012,1,2,0,0,0
49,3,1,8,color,triangle,1,blue,1210,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,49,3,1,8,color,triangle,1,blue,1210,1,3,0,0,0
51,1,1,9,color,triangle,1,red,1179,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,51,1,1,9,color,triangle,1,red,1179,1,1,0,0,0
13,3,4,10,color,circle,4,blue,2219,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,3,13,3,4,10,color,circle,4,blue,2219,1,3,0,0,0
32,3,4,1,shape,cross,4,yellow,1313,2,4,1,1,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,32,3,4,1,shape,cross,4,yellow,1313,2,4,1,1,0
28,3,4,2,shape,cross,3,yellow,3170,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,28,3,4,2,shape,cross,3,yellow,3170,1,3,0,0,0
23,3,1,3,shape,cross,2,red,1203,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,23,3,1,3,shape,cross,2,red,1203,1,3,0,0,0
9,1,3,4,shape,circle,3,blue,1119,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,9,1,3,4,shape,circle,3,blue,1119,1,1,0,0,0
64,2,4,5,shape,triangle,4,yellow,1307,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,64,2,4,5,shape,triangle,4,yellow,1307,1,2,0,0,0
36,4,4,6,shape,star,1,yellow,1224,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,36,4,4,6,shape,star,1,yellow,1224,1,4,0,0,0
63,2,1,7,shape,triangle,4,red,1150,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,63,2,1,7,shape,triangle,4,red,1150,1,2,0,0,0
59,2,1,8,shape,triangle,3,red,1504,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,59,2,1,8,shape,triangle,3,red,1504,1,2,0,0,0
20,3,4,9,shape,cross,1,yellow,1208,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,20,3,4,9,shape,cross,1,yellow,1208,1,3,0,0,0
2,1,2,10,shape,circle,1,green,1663,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,4,2,1,2,10,shape,circle,1,green,1663,1,1,0,0,0
24,2,3,1,number,cross,2,yellow,1738,2,3,1,1,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,24,2,3,1,number,cross,2,yellow,1738,2,3,1,1,0
5,2,1,2,number,circle,2,blue,1803,2,3,1,0,1,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,5,2,1,2,number,circle,2,blue,1803,2,3,1,0,1
42,3,4,3,number,star,3,green,1330,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,42,3,4,3,number,star,3,green,1330,1,3,0,0,0
10,3,1,4,number,circle,3,green,1508,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,10,3,1,4,number,circle,3,green,1508,1,3,0,0,0
29,4,3,5,number,cross,4,blue,1333,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,29,4,3,5,number,cross,4,blue,1333,1,4,0,0,0
47,4,4,6,number,star,4,red,1363,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,47,4,4,6,number,star,4,red,1363,1,4,0,0,0
31,4,3,7,number,cross,4,red,1304,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,31,4,3,7,number,cross,4,red,1304,1,4,0,0,0
38,2,4,8,number,star,2,green,1663,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,38,2,4,8,number,star,2,green,1663,1,2,0,0,0
21,2,3,9,number,cross,2,blue,904,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,21,2,3,9,number,cross,2,blue,904,1,2,0,0,0
6,2,1,10,number,circle,2,green,842,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,5,6,2,1,10,number,circle,2,green,842,1,2,0,0,0
12,4,3,1,color,circle,3,yellow,1155,2,3,1,1,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,12,4,3,1,color,circle,3,yellow,1155,2,3,1,1,0
61,3,4,2,color,triangle,4,blue,3129,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,61,3,4,2,color,triangle,4,blue,3129,1,3,0,0,0
55,1,2,3,color,triangle,2,red,1498,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,55,1,2,3,color,triangle,2,red,1498,1,1,0,0,0
41,3,3,4,color,star,3,blue,1432,1,3,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,41,3,3,4,color,star,3,blue,1432,1,3,0,0,0
44,4,3,5,color,star,3,yellow,1624,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,44,4,3,5,color,star,3,yellow,1624,1,4,0,0,0
4,4,1,6,color,circle,1,yellow,1400,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,4,4,1,6,color,circle,1,yellow,1400,1,4,0,0,0
60,4,3,7,color,triangle,3,yellow,1108,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,60,4,3,7,color,triangle,3,yellow,1108,1,4,0,0,0
43,1,3,8,color,star,3,red,1250,1,1,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,43,1,3,8,color,star,3,red,1250,1,1,0,0,0
8,4,2,9,color,circle,2,yellow,1183,1,4,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,8,4,2,9,color,circle,2,yellow,1183,1,4,0,0,0
18,2,1,10,color,cross,1,green,1176,1,2,0,0,0,wcst_pazienti.2021-07-13-1720.data.4bf52c26-e402-457a-a7dc-342bfddb1a9e.txt,6,18,2,1,10,color,cross,1,green,1176,1,2,0,0,0
40,4,0,1,shape,star,2,yellow,1918,2,2,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,40,4,0,1,shape,star,2,yellow,1918,2,2,1,0,1
35,4,0,2,shape,star,1,red,3406,2,1,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,35,4,0,2,shape,star,1,red,3406,2,1,1,0,1
52,2,0,3,shape,triangle,1,yellow,10000,3,1,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,52,2,0,3,shape,triangle,1,yellow,10000,3,1,1,0,1
34,4,0,4,shape,star,1,green,4226,3,1,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,34,4,0,4,shape,star,1,green,4226,3,1,1,0,1
33,4,0,5,shape,star,1,blue,1978,2,1,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,33,4,0,5,shape,star,1,blue,1978,2,1,1,0,1
1,1,0,6,shape,circle,1,blue,1684,2,3,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,1,1,0,6,shape,circle,1,blue,1684,2,3,1,0,1
39,4,0,7,shape,star,2,red,2227,2,2,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,39,4,0,7,shape,star,2,red,2227,2,2,1,0,1
7,1,0,8,shape,circle,2,red,1518,1,1,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,7,1,0,8,shape,circle,2,red,1518,1,1,0,0,0
56,2,0,9,shape,triangle,2,yellow,1682,2,4,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,56,2,0,9,shape,triangle,2,yellow,1682,2,4,1,0,1
14,1,0,10,shape,circle,4,green,2898,2,4,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,1,14,1,0,10,shape,circle,4,green,2898,2,4,1,0,1
62,4,2,1,number,triangle,4,green,1464,1,4,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,62,4,2,1,number,triangle,4,green,1464,1,4,0,0,0
58,3,2,2,number,triangle,3,green,1322,1,3,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,58,3,2,2,number,triangle,3,green,1322,1,3,0,0,0
26,3,3,3,number,cross,3,green,1215,1,3,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,26,3,3,3,number,cross,3,green,1215,1,3,0,0,0
30,4,3,4,number,cross,4,green,1294,1,4,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,30,4,3,4,number,cross,4,green,1294,1,4,0,0,0
50,1,2,5,number,triangle,1,green,1480,1,1,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,50,1,2,5,number,triangle,1,green,1480,1,1,0,0,0
17,1,3,6,number,cross,1,blue,1256,1,1,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,17,1,3,6,number,cross,1,blue,1256,1,1,0,0,0
11,3,1,7,number,circle,3,red,1518,1,3,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,11,3,1,7,number,circle,3,red,1518,1,3,0,0,0
53,2,2,8,number,triangle,2,blue,956,1,2,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,53,2,2,8,number,triangle,2,blue,956,1,2,0,0,0
16,4,1,9,number,circle,4,yellow,1520,1,4,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,16,4,1,9,number,circle,4,yellow,1520,1,4,0,0,0
37,2,4,10,number,star,2,blue,1347,1,2,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,2,37,2,4,10,number,star,2,blue,1347,1,2,0,0,0
46,2,4,1,color,star,4,green,1585,2,4,1,1,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,46,2,4,1,color,star,4,green,1585,2,4,1,1,0
45,3,4,2,color,star,4,blue,1087,1,3,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,45,3,4,2,color,star,4,blue,1087,1,3,0,0,0
27,1,3,3,color,cross,3,red,965,1,1,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,27,1,3,3,color,cross,3,red,965,1,1,0,0,0
15,1,4,4,color,circle,4,red,1540,2,4,1,1,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,15,1,4,4,color,circle,4,red,1540,2,4,1,1,0
19,1,1,5,color,cross,1,red,991,1,1,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,19,1,1,5,color,cross,1,red,991,1,1,0,0,0
57,3,3,6,color,triangle,3,blue,1365,1,3,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,57,3,3,6,color,triangle,3,blue,1365,1,3,0,0,0
22,2,2,7,color,cross,2,green,1264,1,2,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,22,2,2,7,color,cross,2,green,1264,1,2,0,0,0
49,3,1,8,color,triangle,1,blue,1912,1,3,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,49,3,1,8,color,triangle,1,blue,1912,1,3,0,0,0
51,1,1,9,color,triangle,1,red,1481,1,1,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,51,1,1,9,color,triangle,1,red,1481,1,1,0,0,0
13,3,4,10,color,circle,4,blue,1205,1,3,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,3,13,3,4,10,color,circle,4,blue,1205,1,3,0,0,0
32,3,4,1,shape,cross,4,yellow,1563,2,4,1,1,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,4,32,3,4,1,shape,cross,4,yellow,1563,2,4,1,1,0
28,3,4,2,shape,cross,3,yellow,1308,1,3,0,0,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,4,28,3,4,2,shape,cross,3,yellow,1308,1,3,0,0,0
23,3,1,3,shape,cross,2,red,899,2,2,1,0,1,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,4,23,3,1,3,shape,cross,2,red,899,2,2,1,0,1
9,1,3,4,shape,circle,3,blue,1361,2,3,1,1,0,wcst_pazienti.2021-07-15-1407.data.46dbbc3b-4f6c-40e2-a22c-9ad351ffc439.txt,4,9,1,3,4,shape,circle,3,blue,1361,2,3,1,1,0
